quantile,value,type,location,target,forecast_date,target_end_date
0.200,90,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.250,91,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.300,91,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.350,91,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.400,92,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.450,92,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.500,92,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
NA,92,point,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.550,92,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.600,93,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.650,93,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.700,93,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.750,94,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.800,94,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.850,95,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.900,96,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.950,98,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.975,99,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.990,101,quantile,78,1 wk ahead cum death,2022-01-09,2022-01-15
0.010,90,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.025,91,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.050,92,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.100,94,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.150,95,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.200,95,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.250,96,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.300,97,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.350,98,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.400,98,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.450,99,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.500,100,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
NA,100,point,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.550,101,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.600,102,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.650,103,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.700,104,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.750,105,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.800,107,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.850,109,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.900,112,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.950,117,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.975,120,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.990,123,quantile,78,2 wk ahead cum death,2022-01-09,2022-01-22
0.010,93,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.025,95,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.050,97,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.100,100,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.150,102,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.200,103,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.250,105,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.300,106,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.350,107,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.400,109,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.450,111,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.500,112,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
NA,112,point,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.550,115,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.600,117,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.650,120,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.700,123,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.750,127,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.800,131,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.850,134,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.900,140,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.950,151,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.975,161,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.990,169,quantile,78,3 wk ahead cum death,2022-01-09,2022-01-29
0.010,97,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.025,100,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.050,103,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.100,108,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.150,112,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.200,115,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.250,117,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.300,119,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.350,122,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.400,125,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.450,128,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.500,131,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
NA,131,point,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.550,134,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.600,140,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.650,145,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.700,151,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.750,157,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.800,165,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.850,172,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.900,184,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.950,202,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.975,221,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.990,241,quantile,78,4 wk ahead cum death,2022-01-09,2022-02-05
0.010,487,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.025,489,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.050,491,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.100,493,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.150,495,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.200,496,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.250,497,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.300,498,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.350,499,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.400,500,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.450,501,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.500,502,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
NA,502,point,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.550,503,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.600,504,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.650,505,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.700,506,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.750,507,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.800,509,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.850,512,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.900,515,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.950,519,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.975,523,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.990,529,quantile,50,1 wk ahead cum death,2022-01-09,2022-01-15
0.010,504,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.025,507,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.050,509,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.100,514,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.150,518,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.200,521,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.250,524,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.300,527,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.350,529,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.400,531,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.450,534,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.500,537,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
NA,537,point,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.550,540,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.600,542,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.650,545,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.700,549,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.750,553,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.800,558,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.850,564,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.900,570,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.950,581,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.975,595,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.990,613,quantile,50,2 wk ahead cum death,2022-01-09,2022-01-22
0.010,520,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.025,525,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.050,530,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.100,539,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.150,545,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.200,552,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.250,560,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.300,566,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.350,571,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.400,578,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.450,584,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.500,589,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
NA,589,point,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.550,594,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.600,602,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.650,610,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.700,616,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.750,625,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.800,636,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.850,650,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.900,666,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.950,691,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.975,718,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.990,742,quantile,50,3 wk ahead cum death,2022-01-09,2022-01-29
0.010,536,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.025,543,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.050,552,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.100,569,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.150,579,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.200,590,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.250,602,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.300,614,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.350,628,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.400,638,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.450,651,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.500,662,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
NA,662,point,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.550,674,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.600,686,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.650,701,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.700,717,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.750,741,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.800,763,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.850,786,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.900,823,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.950,880,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.975,929,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.990,970,quantile,50,4 wk ahead cum death,2022-01-09,2022-02-05
0.010,10100,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.025,10120,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.050,10132,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.100,10155,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.150,10176,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.200,10192,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.250,10210,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.300,10223,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.350,10237,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.400,10250,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.450,10263,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.500,10280,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
NA,10280,point,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.550,10293,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.600,10315,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.650,10333,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.700,10355,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.750,10378,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.800,10416,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.850,10457,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.900,10509,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.950,10603,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.975,10722,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.990,10769,quantile,53,1 wk ahead cum death,2022-01-09,2022-01-15
0.010,10339,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.025,10382,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.050,10448,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.100,10524,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.150,10578,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.200,10633,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.250,10683,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.300,10720,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.350,10774,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.400,10833,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.450,10896,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.500,10942,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
NA,10942,point,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.550,11012,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.600,11072,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.650,11163,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.700,11258,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.750,11409,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.800,11522,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.850,11691,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.900,11926,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.950,12233,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.975,12782,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.990,13105,quantile,53,2 wk ahead cum death,2022-01-09,2022-01-22
0.010,10626,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.025,10774,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.050,10900,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.100,11089,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.150,11217,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.200,11362,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.250,11490,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.300,11671,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.350,11821,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.400,11972,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.450,12148,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.500,12366,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
NA,12366,point,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.550,12631,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.600,12885,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.650,13103,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.700,13455,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.750,13788,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.800,14170,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.850,14696,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.900,15399,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.950,16328,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.975,17385,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.990,18372,quantile,53,3 wk ahead cum death,2022-01-09,2022-01-29
0.010,11037,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.025,11334,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.050,11518,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.100,11897,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.150,12206,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.200,12535,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.250,12895,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.300,13359,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.350,13671,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.400,14036,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.450,14557,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.500,15235,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
NA,15235,point,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.550,15707,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.600,16423,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.650,17063,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.700,17874,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.750,18722,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.800,19456,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.850,20644,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.900,22078,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.950,24245,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.975,25802,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.990,27395,quantile,53,4 wk ahead cum death,2022-01-09,2022-02-05
0.010,11485,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.025,11505,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.050,11525,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.100,11543,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.150,11559,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.200,11574,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.250,11589,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.300,11601,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.350,11612,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.400,11625,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.450,11638,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.500,11650,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
NA,11650,point,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.550,11665,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.600,11679,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.650,11693,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.700,11706,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.750,11728,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.800,11751,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.850,11784,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.900,11823,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.950,11880,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.975,11924,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.990,11982,quantile,55,1 wk ahead cum death,2022-01-09,2022-01-15
0.010,11639,quantile,55,2 wk ahead cum death,2022-01-09,2022-01-22
0.025,11678,quantile,55,2 wk ahead cum death,2022-01-09,2022-01-22
0.050,11725,quantile,55,2 wk ahead cum death,2022-01-09,2022-01-22
0.100,11771,quantile,55,2 wk ahead cum death,2022-01-09,2022-01-22
0.150,11804,quantile,55,2 wk ahead cum death,2022-01-09,2022-01-22
0.200,11837,quantile,55,2 wk ahead cum death,2022-01-09,2022-01-22
